1991 census - small area statistics,,,,
ONS Crown Copyright Reserved [from Nomis on 6 May 2026],,,,
,,,,
date,1991,,,
,,,,
1991 frozen ward,S01:1 (Present residents : Total persons ),S01:8 (Absent residents (part of household present) : Total persons ),S01:15 (Absent residents (wholly absent household - enumerated) : Total persons ),S01:22 (Absent residents (wholly absent household - imputed) : Total persons )
22UEFH Canvey Island Winter Gardens,"7,413",71,48,96
22UEFJ Cedar Hall,"5,650",77,47,53
22UEFK St.George's,"7,255",92,65,38
22UEFL St.James,"5,227",71,83,55
22UEFM St.Mary's,"5,849",67,83,30
22UEFN St.Peter's,"6,211",97,90,33
22UEFP Victoria,"5,389",87,49,48
22UFFA All Saints,"5,413",66,81,43
22UFFB Baddow Road and Great Baddow Village,"7,330",158,112,46
22UFFC Boreham,"3,081",45,27,17
"22UFFD Broomfield,Pleshey and Great Waltham","5,882",157,84,17
22UFFE Cathedral,"5,197",130,67,68
"22UFFF Chignall,Good Easter,Mashbury Highwood and Roxwell","2,366",56,38,12
22UFFG East and West Hanningfield,"2,199",65,37,18
22UFFH Galleywood,"5,617",112,58,30
22UFFJ Goat Hall,"5,828",132,63,19
22UFFK Great and Little Leighs and Little Waltham,"2,718",71,32,24
"22UFFL Little Baddow,Danbury and Sandon","7,713",299,123,46
22UFFM Margaretting and Stock,"2,708",95,85,26
22UFFN Moulsham Lodge,"5,229",110,41,25
22UFFP Old Moulsham,"6,736",129,90,117
22UFFQ Patching Hall,"6,953",126,100,61
22UFFR Rettendon and Runwell,"5,437",85,78,31
22UFFS Rothmans,"5,469",97,60,14
22UFFT St.Andrews,"8,620",166,73,88
22UFFU South Hanningfield,"2,246",37,34,10
22UFFW South Woodham-Collingwood East and West,"7,470",108,98,74
22UFFX South Woodham-Elmwood and Woodville,"8,439",122,86,50
22UFFY Springfield North,"8,467",88,112,94
22UFFZ Springfield South,"5,805",82,102,39
22UFGA The Lawns,"5,901",134,73,42
22UFGB Waterhouse Farm,"5,705",95,64,59
22UFGC Woodham Ferrers and Bicknacre,"2,980",59,46,23
22UFGD Writtle,"4,923",103,80,22
22UGFA Berechurch,"7,406",101,55,23
22UGFB Birch/Messing and Copford,"2,884",82,33,14
22UGFC Boxted and Langham,"2,172",70,29,18
22UGFD Castle,"6,150",135,153,101
22UGFE Dedham,"1,743",52,35,17
22UGFF East Donyland,"2,204",40,26,14
22UGFG Fordham,"1,698",44,21,1
22UGFH Great and Little Horkesley,"2,220",78,36,0
22UGFJ Great Tey,"2,093",59,30,14
22UGFK Harbour,"6,815",75,76,86
22UGFL Lexden,"5,138",169,50,32
22UGFM Marks Tey,"2,552",50,19,6
22UGFN Mile End,"8,685",157,150,161
22UGFP New Town,"6,353",76,83,44
22UGFQ Prettygate,"6,904",152,103,25
22UGFR Pyefleet,"2,147",65,31,3
22UGFS St.Andrew's,"8,005",95,67,52
22UGFT St.Anne's,"6,847",124,68,54
22UGFU St.John's,"6,856",103,50,28
22UGFW St.Mary's,"6,230",223,114,59
22UGFX Shrub End,"7,483",364,117,146
22UGFY Stanway,"7,026",142,99,30
22UGFZ Tiptree,"7,478",121,59,21
22UGGA West Bergholt and Eight Ash Green,"4,528",127,55,5
22UGGB West Mersea,"6,205",138,157,102
22UGGC Winstree,"2,232",60,26,5
22UGGD Wivenhoe,"6,517",136,63,40
22UHFA Broadway,"4,786",50,51,115
22UHFB Buckhurst Hill East,"4,872",71,44,49
22UHFC Buckhurst Hill West,"5,828",151,114,114
22UHFD Chigwell Row,"2,124",53,25,8
22UHFE Chigwell Village,"3,985",121,67,23
22UHFF Chipping Ongar,"1,608",32,26,4
22UHFG Debden Green,"4,684",49,55,70
22UHFH Epping Hemnall,"5,459",121,136,85
22UHFJ Epping Lindsey,"5,641",95,90,49
22UHFK Grange Hill,"5,856",103,116,61
22UHFL Greensted and Marden Ash,"2,335",69,29,10
22UHFM High Beach,"2,650",36,57,30
22UHFN High Ongar,"1,064",29,9,2
22UHFP Lambourne,"1,758",24,33,26
22UHFQ Loughton Forest,"3,464",90,65,55
22UHFR Loughton Roding,"4,886",61,68,58
22UHFS Loughton St.John's,"5,011",119,85,69
22UHFT Loughton St.Mary's,"4,225",102,56,36
22UHFU Moreton and Matching,"1,864",69,18,20
22UHFW Nazeing,"4,422",66,46,117
22UHFX North Weald Bassett,"5,335",98,72,42
22UHFY Passingford,"1,910",46,22,14
22UHFZ Paternoster,"4,287",29,28,45
22UHGA Roothing Country,"1,484",55,14,12
22UHGB Roydon,"2,684",71,33,56
22UHGC Sheering,"2,364",25,39,25
22UHGD Shelley,"1,806",23,21,11
22UHGE Theydon Bois,"3,757",99,62,27
22UHGF Waltham Abbey East,"5,950",49,62,84
22UHGG Waltham Abbey West,"4,879",53,58,72
22UJFA Brays Grove,"3,911",30,31,35
22UJFB Great Parndon,"3,950",62,52,19
22UJFC Hare Street and Town Centre,"3,617",42,31,31
22UJFD Katherines with Sumners,"6,481",63,96,114
22UJFE Kingsmoor,"6,453",101,74,79
22UJFF Latton Bush,"4,993",47,51,20
22UJFG Little Parndon,"5,179",61,53,51
22UJFH Mark Hall North,"2,576",30,24,19
22UJFJ Mark Hall South,"4,801",51,52,65
22UJFK Netteswell East,"3,446",28,37,19
22UJFL Netteswell West,"3,095",40,31,51
22UJFM Old Harlow,"5,727",101,48,61
22UJFN Passmores,"4,678",46,41,56
22UJFP Potter Street,"3,887",30,29,25
22UJFQ Stewards,"5,016",57,40,43
22UJFR Tye Green,"4,526",47,46,33
22UKFA Althorne,"2,192",29,24,20
22UKFB Burnham-on-Crouch North,"2,495",72,24,24
22UKFC Burnham-on-Crouch South,"4,141",71,63,177
22UKFD Cold Norton,"1,854",59,28,14
22UKFE Goldhanger,"1,534",29,16,9
22UKFF Great Totham,"2,876",83,43,24
22UKFG Heybridge East,"3,662",85,39,55
22UKFH Heybridge West,"2,636",32,16,21
22UKFJ Maldon East,"2,427",24,44,28
22UKFK Maldon North West,"3,664",80,68,42
22UKFL Maldon South,"4,274",53,32,45
22UKFM Purleigh,"1,482",35,17,10
22UKFN St.Lawrence,"1,394",20,16,15
22UKFP Southminster,"3,222",46,39,67
22UKFQ The Maylands,"3,256",66,28,12
22UKFR Tillingham,"1,635",41,25,26
22UKFS Tollesbury,"2,493",41,39,36
22UKFT Tolleshunt D'arcy,"1,777",45,30,16
22UKFU Wickham Bishops,"1,935",74,23,20
22UKFW Woodham,"1,532",71,16,15
22ULFA Ashingdon,"2,841",40,45,11
22ULFB Barling and Sutton,"1,711",27,19,9
22ULFC Canewdon,"2,192",44,29,31
22ULFD Downhall,"3,337",69,45,21
22ULFE Foulness and Great Wakering East,"2,267",33,13,21
22ULFF Grange and Rawreth,"5,560",72,59,38
22ULFG Great Wakering Central,"1,720",24,24,7
22ULFH Great Wakering West,"1,257",18,21,8
22ULFJ Hawkwell East,"6,530",72,72,24
22ULFK Hawkwell West,"3,801",87,50,31
22ULFL Hockley Central,"2,150",50,42,18
22ULFM Hockley East,"3,803",44,43,16
22ULFN Hockley West,"2,823",65,37,8
22ULFP Hullbridge Riverside,"3,829",62,57,13
22ULFQ Hullbridge South,"2,875",53,21,20
22ULFR Lodge,"5,909",90,70,54
22ULFS Rayleigh Central,"3,695",50,37,21
22ULFT Rochford Eastwood,"1,623",16,24,9
22ULFU Rochford Roche,"2,058",11,15,11
22ULFW Rochford St.Andrews,"3,129",45,12,26
22ULFX Trinity,"3,760",58,30,19
22ULFY Wheatley,"2,816",70,52,31
22ULFZ Whitehouse,"3,222",48,44,31
22UMFA Belfairs,"10,770",177,145,111
22UMFB Blenheim,"11,415",192,157,116
22UMFC Chalkwell,"10,865",238,225,176
22UMFD Eastwood,"13,197",206,163,138
22UMFE Leigh,"10,903",202,191,148
22UMFF Milton,"9,625",128,198,385
22UMFG Prittlewell,"11,237",132,134,129
22UMFH St.Lukes,"10,268",95,107,187
22UMFJ Shoebury,"17,579",251,229,233
22UMFK Southchurch,"11,110",204,182,152
22UMFL Thorpe,"12,093",208,213,220
22UMFM Victoria,"11,540",115,139,383
22UMFN Westborough,"10,738",124,176,268
"22UNFA Alresford,Thorrington and Frating","3,372",73,36,12
22UNFB Ardleigh,"1,842",33,11,14
22UNFC Beaumont and Thorpe,"2,154",45,26,24
22UNFD Bockings Elm,"10,838",85,134,97
"22UNFE Bradfield,Wrabness and Wix","2,027",55,22,16
22UNFF Brightlingsea East,"3,509",61,39,25
22UNFG Brightlingsea West,"3,652",59,47,49
22UNFH Elmstead,"2,397",43,30,8
22UNFJ Frinton,"5,442",96,111,89
22UNFK Golf Green,"3,990",28,64,64
22UNFL Great and Little Oakley,"1,997",46,27,17
22UNFM Great Bentley,"2,126",45,22,13
"22UNFN Great Bromley,Little Bromley and Little Bentley","1,499",58,17,9
22UNFP Harwich East,"3,151",52,51,74
22UNFQ Harwich East Central,"3,386",56,45,28
22UNFR Harwich West,"4,854",71,63,25
22UNFS Harwich West Central,"3,370",62,62,24
22UNFT Haven,"2,817",30,34,71
22UNFU Holland and Kirby,"5,055",93,62,60
22UNFW Lawford and Manningtree,"4,841",76,74,38
22UNFX Little Clacton,"2,651",40,24,20
22UNFY Mistley,"2,161",30,26,21
22UNFZ Ramsey,"2,191",26,31,16
22UNGA Rush Green,"5,266",45,45,87
22UNGB St.Bartholomews,"2,925",29,59,45
22UNGC St.James,"5,706",62,64,107
22UNGD St.Johns,"6,210",51,91,61
22UNGE St.Marys,"4,897",56,40,59
22UNGF St.Osyth,"3,646",65,57,81
22UNGG Southcliff,"4,783",104,89,78
22UNGH Tendring and Weeley,"2,233",46,21,2
22UNGJ Walton,"5,953",86,95,117
22UPFA Aveley,"7,120",56,65,54
22UPFB Belhus,"7,074",48,57,194
22UPFC Chadwell St.Mary,"9,379",96,70,84
22UPFD Corringham and Fobbing,"11,939",134,125,102
22UPFE East Tilbury,"5,870",53,83,46
22UPFF Grays Thurrock North,"3,648",53,39,26
22UPFG Grays Thurrock Town,"10,728",97,167,396
22UPFH Little Thurrock,"10,747",132,132,147
22UPFJ Ockendon,"7,832",63,114,132
22UPFK Orsett,"4,637",94,49,91
22UPFL Stanford-le-Hope,"9,860",118,121,65
22UPFM Stifford,"7,837",81,79,90
22UPFN The Homesteads,"8,087",96,60,40
22UPFP Tilbury,"11,312",89,67,190
22UPFQ West Thurrock,"7,327",77,100,150
22UQFA Ashdon,988,38,29,8
22UQFB Birchanger,980,18,9,11
22UQFC Clavering,"1,553",73,27,10
22UQFD Elsenham,"2,121",34,37,20
22UQFE Felsted,"2,660",103,35,34
22UQFF Great Dunmow(North),"2,785",49,44,24
22UQFG Great Dunmow(South),"3,461",95,63,23
22UQFH Great Hallingbury,958,27,8,10
22UQFJ Hatfield Broad Oak,"1,080",33,21,13
22UQFK Hatfield Heath,"1,427",32,17,7
22UQFL Henham,"1,557",52,17,0
22UQFM Littlebury,"1,107",58,13,12
22UQFN Little Hallingbury,"1,316",36,15,12
22UQFP Newport,"2,100",36,23,19
22UQFQ Rickling,930,49,20,0
22UQFR Saffron Walden(Audley),"2,646",76,60,24
22UQFS Saffron Walden(Castle),"3,569",97,59,41
22UQFT Saffron Walden(Plantation),"4,116",82,55,35
22UQFU Saffron Walden(Shire),"3,045",47,52,15
22UQFW Stansted Mountfitchet,"5,029",147,86,99
22UQFX Stebbing,"1,418",48,24,8
22UQFY Stort Valley,"1,344",45,26,10
22UQFZ Takeley,"2,638",70,23,26
22UQGA Thaxted,"2,541",71,37,32
22UQGB The Canfields,"1,717",74,13,11
22UQGC The Chesterfords,"1,492",53,22,13
22UQGD The Eastons,"1,221",53,13,12
22UQGE The Rodings,"1,281",22,15,5
22UQGF The Sampfords,"1,627",57,14,2
22UQGG Wenden Lofts,"1,310",78,24,19
22UQGH Wimbish and Debden,"2,050",95,33,28
24UBFA Basing,"11,891",311,206,79
24UBFB Baughurst,"2,319",103,18,8
24UBFC Black Dam,"2,554",40,51,21
24UBFD Bramley,"2,386",53,57,55
24UBFE Brighton Hill,"6,995",91,60,51
24UBFF Buckskin,"4,383",72,40,39
24UBFG Burghclere,"2,433",116,47,54
24UBFH Chapel,"1,837",39,13,9
24UBFJ Daneshill,"5,273",60,36,151
24UBFK Eastrop,"3,242",61,63,44
24UBFL East Woodhay,"3,978",144,67,31
24UBFM Farleigh Wallop,"6,454",101,94,39
24UBFN Kempshott,"6,195",151,55,20
24UBFP Kingsclere,"4,473",187,60,54
24UBFQ King's Furlong,"4,799",126,85,81
24UBFR Norden,"5,901",80,76,24
24UBFS North Waltham,"2,053",97,43,35
24UBFT Oakley,"5,665",161,89,12
24UBFU Overton,"3,778",114,47,47
24UBFW Pamber,"2,550",79,39,27
24UBFX Popley,"3,883",55,37,17
24UBFY St. Mary Bourne,"1,472",53,25,16
24UBFZ Sherborne St. John,"2,078",102,23,16
24UBGA Sherfield on Loddon,"1,610",55,42,24
24UBGB Silchester,"1,345",60,17,6
24UBGC South Ham,"4,967",67,67,54
24UBGD Tadley Central,"2,824",53,17,17
24UBGE Tadley North,"3,003",52,28,35
24UBGF Tadley South,"5,114",110,71,71
24UBGG Upton Grey,"2,382",139,63,37
24UBGH Viables,"3,941",120,38,22
24UBGJ Westside,"5,097",59,65,20
24UBGK Whitchurch,"4,068",117,49,25
24UBGL Winklebury,"7,331",108,59,92
24UCFA Alton Holybourne,"2,094",69,19,16
24UCFB Alton North East,"4,200",112,40,62
24UCFC Alton North West,"3,112",95,43,13
24UCFD Alton South East,"1,470",42,21,12
24UCFE Alton South West and Beech,"4,744",132,41,19
24UCFF Binsted,"1,604",83,15,4
24UCFG Bramshott and Liphook,"6,942",242,119,48
24UCFH Clanfield and Buriton,"4,424",104,56,56
24UCFJ East Meon and Langrish,"1,383",39,12,10
24UCFK Farringdon,"1,152",72,36,21
24UCFL Four Marks,"2,687",88,24,15
24UCFM Froxfield and Steep,"1,679",91,20,40
24UCFN Froyle and Bentley,"1,419",67,25,14
24UCFP Grayshott,"1,990",65,35,23
24UCFQ Headley,"5,331",142,98,36
24UCFR Horndean-Catherington,"3,610",93,56,16
24UCFS Horndean-Hazleton,"2,026",53,38,11
24UCFT Horndean-Kings,"3,132",85,39,37
24UCFU Horndean-Murray,"2,696",62,26,5
24UCFW Liss,"5,459",128,64,75
24UCFX Medstead,"1,838",75,15,14
24UCFY North Downland,"1,267",84,31,12
24UCFZ Petersfield-Heath,"2,735",66,52,28
24UCGA Petersfield-St.Mary's,"4,783",164,113,42
24UCGB Petersfield-St.Peters,"4,415",104,60,56
24UCGC Ropley and West Tisted,"1,585",91,16,18
24UCGD Rowlands Castle,"2,493",97,61,37
24UCGE Selborne,"1,974",88,33,32
24UCGF The Hangers,"1,260",63,22,17
24UCGG Whitehill-Bordon and Whitehill,"12,427",240,140,148
24UCGH Whitehill-Lindford,"2,194",47,31,14
24UDFA Bishopstoke,"9,431",136,107,78
24UDFB Botley,"4,771",106,54,38
24UDFC Bursledon,"5,357",101,83,88
24UDFD Chandler's Ford,"6,148",112,68,39
24UDFE Eastleigh Central,"5,751",74,44,29
24UDFF Eastleigh North,"8,862",123,90,74
24UDFG Eastleigh South,"4,772",41,48,37
24UDFH Eastleigh West,"7,080",112,73,60
24UDFJ Fair Oak,"7,688",143,110,75
24UDFK Hamble,"3,042",70,53,64
24UDFL Hedge End St.John's,"5,833",105,72,25
24UDFM Hedge End Wildern,"7,135",115,89,125
24UDFN Hiltingbury East,"5,095",175,82,52
24UDFP Hiltingbury West,"5,357",185,97,40
24UDFQ Hound,"6,490",119,102,64
24UDFR West End North,"3,057",44,58,31
24UDFS West End South,"5,853",113,101,153
24UEFA Fareham East,"5,835",150,69,34
24UEFB Fareham North,"5,749",160,82,30
24UEFC Fareham North-West,"7,347",163,62,57
24UEFD Fareham South,"6,350",81,61,22
24UEFE Fareham West,"6,201",143,91,16
24UEFF Hill Head,"7,318",288,182,55
24UEFG Locks Heath,"13,163",332,163,96
24UEFH Portchester Central,"5,307",92,61,26
24UEFJ Portchester East,"4,873",77,91,27
24UEFK Portchester West,"6,893",139,102,43
24UEFL Sarisbury,"5,521",146,101,37
24UEFM Stubbington,"6,382",205,96,22
24UEFN Titchfield,"6,834",266,126,15
24UEFP Warsash,"7,099",195,143,43
24UFFA Alverstoke,"9,354",342,181,159
24UFFB Anglesey,"6,203",289,132,43
24UFFC Bridgemary,"6,510",96,52,30
24UFFD Brockhurst,"7,375",146,81,78
24UFFE Elson,"6,752",181,70,25
24UFFF Hardway and Forton,"7,313",168,107,89
24UFFG Lee,"6,847",211,128,73
24UFFH Leesland,"6,498",175,127,55
24UFFJ Rowner,"7,573",156,105,55
24UFFK Town,"6,913",139,117,113
24UGFA Church Crookham,"5,868",152,74,38
24UGFB Crondall,"5,678",254,124,57
24UGFC Eversley,"1,402",54,22,12
24UGFD Fleet Courtmoor,"6,384",249,123,39
24UGFE Fleet Pondtail,"6,253",236,86,70
24UGFF Fleet West,"7,206",284,114,88
24UGFG Frogmore and Darby Green,"5,754",104,47,39
24UGFH Hartley Wintney,"5,123",202,79,82
24UGFJ Hawley,"5,147",117,50,51
24UGFK Hook,"5,693",176,99,35
24UGFL Long Sutton,"1,210",51,19,12
24UGFM Odiham,"4,500",244,86,56
24UGFN Whitewater,"1,322",62,24,7
24UGFP Yateley East,"4,598",97,47,16
24UGFQ Yateley North,"4,112",92,57,27
24UGFR Yateley West,"6,361",153,42,61
24UHFA Barncroft,"5,682",39,25,62
24UHFB Battins,"7,745",59,67,45
24UHFC Bedhampton,"7,331",123,62,48
24UHFD Bondfields,"6,862",69,36,50
24UHFE Cowplain,"9,025",161,112,63
24UHFF Emsworth,"9,178",266,170,78
24UHFG Hart Plain,"8,729",133,90,103
24UHFH Hayling East,"7,608",140,140,60
24UHFJ Hayling West,"7,681",176,125,86
24UHFK Purbrook,"8,817",172,85,108
24UHFL St.Faith's,"8,474",235,136,97
24UHFM Stakes,"11,184",146,116,86
24UHFN Warren Park,"7,108",68,37,42
24UHFP Waterloo,"9,932",199,114,112
24UJFA Barton,"3,628",46,92,64
24UJFB Bashley,"6,814",116,94,90
24UJFC Becton,"5,701",106,106,73
24UJFD Blackfield and Langley,"4,457",80,48,23
24UJFE Boldre,"1,808",97,38,26
24UJFF Bransgore and Sopley,"5,035",108,75,49
24UJFG Brockenhurst,"3,085",112,80,45
24UJFH Colbury,"1,971",41,48,12
24UJFJ Copythorne South,"1,774",45,26,21
24UJFK Dibden and Hythe North,"7,516",174,148,99
24UJFL Dibden Purlieu,"3,113",92,43,30
24UJFM Downlands,"1,711",61,16,4
24UJFN Fawley Holbury,"8,765",168,115,76
24UJFP Fordingbridge,"5,618",135,93,47
24UJFQ Forest North,"2,001",89,34,25
24UJFR Forest North West,"2,260",72,29,47
24UJFS Forest South,"1,870",85,41,30
24UJFT Forest West,"5,057",151,75,44
24UJFU Hordle,"4,689",84,55,47
24UJFW Hythe South,"7,785",149,85,59
24UJFX Lymington Town,"7,309",177,160,192
24UJFY Lyndhurst,"2,929",96,76,40
24UJFZ Marchwood,"4,671",120,63,54
24UJGA Milford,"4,098",128,108,100
24UJGB Milton,"4,179",58,77,47
24UJGC Netley Marsh,"2,053",44,11,22
24UJGD Pennington,"5,210",112,83,33
24UJGE Ringwood North,"4,270",111,46,41
24UJGF Ringwood South,"5,108",69,61,107
24UJGG Sway,"3,106",102,43,45
24UJGH Totton Central,"11,556",143,131,106
24UJGJ Totton North,"8,694",93,64,83
24UJGK Totton South,"5,142",52,64,48
24UKFA Charles Dickens,"13,174",98,97,213
24UKFB Copnor,"14,342",222,147,115
24UKFC Cosham,"11,286",180,115,134
24UKFD Drayton and Farlington,"12,215",331,184,56
24UKFE Fratton,"12,707",159,106,229
24UKFF Havelock,"11,907",251,158,280
24UKFG Highland,"12,170",249,156,301
24UKFH Hilsea,"14,579",248,201,244
24UKFJ Milton,"12,477",169,148,104
24UKFK Nelson,"14,155",191,148,219
24UKFL Paulsgrove,"13,712",156,83,143
24UKFM St.Jude,"10,884",250,171,415
24UKFN St.Thomas,"13,444",278,237,459
24ULFA Alexandra,"4,970",93,70,93
24ULFB Belle Vue,"4,526",68,32,48
24ULFC Cove,"5,533",120,81,58
24ULFD Empress,"4,489",137,71,30
24ULFE Fernhill,"5,974",118,70,63
24ULFF Grange,"4,534",83,56,34
24ULFG Heron Wood,"3,965",43,34,27
24ULFH Knellwood,"4,402",106,65,23
24ULFJ Manor,"5,340",112,67,70
24ULFK Mayfield,"5,347",72,54,54
24ULFL Newport,"4,397",55,64,50
24ULFM Queens,"8,999",232,203,188
24ULFN St.Johns,"6,802",140,88,62
24ULFP St.Marks,"4,707",133,105,86
24ULFQ Westheath,"4,901",81,71,30
24UMFA Bargate,"10,548",213,175,463
24UMFB Bassett,"12,553",322,245,178
24UMFC Bitterne,"12,312",160,117,158
24UMFD Bitterne Park,"12,703",174,194,140
24UMFE Coxford,"15,684",230,202,103
24UMFF Freemantle,"11,915",211,194,267
24UMFG Harefield,"12,809",135,151,110
24UMFH Millbrook,"12,758",149,130,60
24UMFJ Peartree,"13,138",223,150,183
24UMFK Portswood,"10,791",326,173,299
24UMFL Redbridge,"13,576",131,107,83
24UMFM St.Lukes,"9,592",295,221,569
24UMFN Shirley,"11,778",196,191,152
24UMFP Sholing,"14,304",163,148,78
24UMFQ Woolston,"13,731",177,134,192
24UNFA Abbey,"3,461",68,70,22
24UNFB Alamein,"7,910",114,60,100
24UNFC Anna,"3,651",119,84,31
24UNFD Blackwater,"4,662",146,71,35
24UNFE Bourne Valley,"1,789",81,32,30
24UNFF Chilworth and Nursling,"5,754",174,69,52
24UNFG Cupernham,"5,692",114,87,44
24UNFH Dun Valley,"1,947",90,33,24
24UNFJ Field,"2,010",70,54,22
24UNFK Harewood,"2,791",133,51,45
24UNFL Harroway,"6,620",125,79,83
24UNFM Kings Somborne and Michelmersh,"2,053",76,37,32
24UNFN Millway,"6,853",183,55,60
24UNFP Nether Wallop and Broughton,"1,665",64,25,25
24UNFQ North Baddesley,"8,874",194,121,93
24UNFR Over Wallop,"2,172",79,13,16
24UNFS Romsey Extra,"3,000",96,23,16
24UNFT St.Mary's,"6,412",75,47,65
24UNFU Stockbridge,"1,503",57,24,20
24UNFW Tadburn,"4,493",104,59,42
24UNFX Tedworth,"4,366",184,56,47
24UNFY Weyhill,"2,945",102,32,48
24UNFZ Winton,"5,966",147,58,52
24UPFA Badger Farm,"2,275",56,48,36
24UPFB Bishops Sutton,"1,192",78,19,10
24UPFC Bishops Waltham,"5,782",152,65,38
24UPFD Boarhunt and Southwick,"1,377",31,16,20
24UPFE Cheriton,"1,501",53,29,14
24UPFF Compton,"1,457",89,30,6
24UPFG Curdridge,"1,156",39,6,10
24UPFH Denmead,"5,410",155,49,12
"24UPFJ Droxford,Soberton and Hambledon","2,809",127,55,30
24UPFK Durley and Upham,"1,332",44,23,11
24UPFL Itchen Valley,"1,421",97,33,9
24UPFM Littleton,"3,496",135,66,6
24UPFN Micheldever,"1,178",46,31,12
24UPFP New Alresford,"4,811",134,83,13
24UPFQ Olivers Battery,"1,457",62,21,8
24UPFR Otterbourne and Hursley,"2,142",62,22,26
24UPFS Owlesbury and Colden Common,"3,677",132,58,46
24UPFT St.Barnabas,"4,611",155,84,19
24UPFU St.Bartholomew,"4,341",149,131,44
24UPFW St.John and All Saints,"5,208",103,82,55
24UPFX St.Luke,"5,244",130,69,46
24UPFY St.Michael,"4,198",167,85,41
24UPFZ St.Paul,"4,505",180,78,33
24UPGA Shedfield,"1,381",42,9,15
24UPGB Sparsholt,996,34,4,6
24UPGC Swanmore,"2,518",99,31,27
24UPGD The Worthys,"4,229",111,84,27
24UPGE Twyford,"1,302",41,11,5
24UPGF Upper Meon Valley,"1,502",77,28,23
24UPGG Waltham Chase,"2,029",41,18,23
24UPGH Wickham,"2,797",65,50,29
24UPGJ Wonston,"3,852",129,41,26
26UBFA Broxbourne,"6,776",175,84,62
26UBFB Bury Green,"6,953",74,76,52
26UBFC Cheshunt Central,"4,578",60,66,37
26UBFD Cheshunt North,"6,861",78,81,47
26UBFE Flamstead End,"6,495",74,51,26
26UBFF Goffs Oak,"4,445",84,35,17
26UBFG Hoddesdon North,"6,578",107,34,49
26UBFH Hoddesdon Town,"5,905",106,41,50
26UBFJ Rosedale,"3,569",21,22,12
26UBFK Rye Park,"6,507",68,42,43
26UBFL Theobalds,"4,823",55,34,18
26UBFM Waltham Cross North,"4,006",34,42,54
26UBFN Waltham Cross South,"5,391",37,57,113
26UBFP Wormley And Turnford,"6,125",74,90,55
26UCFA Adeyfield East,"4,745",61,53,39
26UCFB Adeyfield West,"5,091",61,55,46
26UCFC Aldbury and Wigginton,"2,213",75,34,13
26UCFD Ashridge,"3,321",165,44,46
26UCFE Bennetts End,"5,411",73,50,27
26UCFF Berkhamsted Central,"4,775",183,94,71
26UCFG Berkhamsted East,"5,754",186,108,50
26UCFH Berkhamsted West,"4,274",111,62,33
26UCFJ Bovingdon and Flaunden,"4,587",115,53,68
26UCFK Boxmoor,"6,029",140,63,44
26UCFL Central,"4,568",85,59,59
26UCFM Chaulden,"2,851",31,30,23
26UCFN Chipperfield,"1,627",26,20,7
26UCFP Crabtree,"6,416",51,48,62
26UCFQ Cupid Green,"6,197",75,75,114
26UCFR Flamstead and Markyate,"4,083",96,54,32
26UCFS Gadebridge,"4,099",52,46,49
26UCFT Grove Hill,"7,857",109,66,93
26UCFU Highfield,"5,972",58,47,45
26UCFW Kings Langley,"4,619",84,62,50
26UCFX Leverstock Green,"6,608",125,68,39
26UCFY Nash Mills,"1,837",47,18,86
26UCFZ Northchurch,"2,469",79,46,26
26UCGA South,"3,601",130,49,18
26UCGB Tring Central,"4,873",71,66,28
26UCGC Tring East,"2,533",111,41,13
26UCGD Tring West,"4,631",108,99,23
26UCGE Warners End,"5,774",91,77,35
26UDFA Bishop's Stortford Central,"8,275",144,106,89
26UDFB Bishop's Stortford Chantry,"5,883",167,100,68
26UDFC Bishop's Stortford Parsonage,"5,225",120,68,39
26UDFD Bishop's Stortford Thorley,"7,324",137,81,48
26UDFE Braughing,"1,741",51,26,20
26UDFF Buntingford,"4,903",97,55,28
26UDFG Cottered,"1,643",53,34,11
26UDFH Datchworth,"1,425",47,10,12
26UDFJ Great Amwell,"1,825",36,19,40
26UDFK Hertford Bengeo,"5,791",161,55,67
26UDFL Hertford Castle,"7,033",195,105,70
26UDFM Hertford Kingsmead,"4,851",107,63,57
26UDFN Hertford Sele,"3,526",32,31,32
26UDFP Hunsdon,"2,381",84,38,33
26UDFQ Little Amwell,"3,378",112,50,16
26UDFR Little Hadham,"1,927",73,31,12
26UDFS Much Hadham,"2,719",100,40,21
26UDFT Munden,"1,243",40,13,15
26UDFU Sawbridgeworth,"7,561",161,88,91
26UDFW Standon St.Mary,"3,203",45,21,62
26UDFX Stanstead,"2,504",44,41,30
26UDFY Stapleford,"1,582",22,13,17
26UDFZ Tewin,"2,023",86,34,19
26UDGA Thundridge,"1,413",26,23,17
26UDGB Walkern,"2,901",80,41,30
26UDGC Ware Christchurch,"4,339",73,56,52
26UDGD Ware Priory,"3,754",48,53,51
26UDGE Ware St.Mary's,"4,688",55,58,36
26UDGF Ware Trinity,"3,699",53,46,8
26UDGG Watton-at-Stone,"2,043",33,29,14
26UEFA Aldenham East,"4,177",168,56,58
